ID,Sport Name,daily_visitors,media_coverage,ticket_sales,female_athletes,male_athletes,avg_female_salary,avg_male_salary,media_spend,emissions,total_waste,recycled_waste,initial_investment,NPV,race_deviation,country_deviation,regional_deviation,generation_participation,youth_viewers,safety_violations,injury_severity,sanctions,total_checks,judge_impartiality,race_alpha,country_beta,regional_gamma
33,Hockey,561825,8.455980222737207,14895796.502585951,149,165,49913.96445639455,51370.63373511333,19741361.543970946,5501.411308739701,12120.067730688756,5580.8589758243725,29478656.820511974,44463931.33330833,0.11686559804157669,0.5446398272391578,0.6101568316956623,93.09840929223644,79.37060313673007,5.0,8.036049531433981,2.0,79.0,9.0,0.64794686,0.22987118,0.12218196
34,Hockey,509614,9.185802957728804,13512279.673223505,196,155,48704.03518523661,61518.2089830392,21038139.92011616,5284.007876001101,11745.681887972605,6914.85466882716,30022887.900756616,45058752.77891679,0.12153934841086196,0.7258453006290253,0.5768562082600912,95.36610295216062,80.13120995183918,4.0,8.223420162363976,2.0,70.0,9.0,0.64794686,0.22987118,0.12218196
35,Hockey,603627,9.234457978638945,12322189.618742459,186,160,46070.53031132925,51503.00555584029,22433746.054252405,5124.189995052543,11400.418905143577,5223.162716015135,26683723.998183202,41860406.74767104,0.08887067564458162,0.6428803088427646,0.5318781312679781,95.88904835360857,74.42643673195956,5.0,8.341146976438123,2.0,62.0,8.0,0.64794686,0.22987118,0.12218196
36,Hockey,501458,8.428518865578905,14054524.169115925,162,180,43178.14497660404,69411.91032418696,26089115.727035575,5484.449853557023,11614.961002466227,6444.558402722034,21647394.269637726,47593121.73537544,0.10240269295290064,0.6695680030617502,0.5805751762603051,100.0,76.53749000781065,4.0,8.170110627430118,2.0,71.0,7.0,0.64794686,0.22987118,0.12218196
37,Hockey,572943,10.492619608915806,13738871.634688163,143,176,54329.267627828616,58716.58950440445,21464777.401927657,6523.843263424761,13653.415585238276,6463.8504070382205,26759388.879368793,44516207.40556887,0.11869154261005198,0.6949188198341408,0.505313689633967,82.02893207419174,83.060398048398,5.0,8.462258350328728,2.0,52.0,9.0,0.64794686,0.22987118,0.12218196
38,Hockey,464516,9.37906633672943,12779739.747409446,189,154,50954.93085234782,57174.18061847437,22947575.903277796,5945.421430633505,11192.381202966415,5348.205879146003,29104510.013506368,46678129.775628105,0.133074954697117,0.6864299807867439,0.5679279852888262,100.0,87.17719106018171,5.0,7.442922769417154,2.0,68.0,8.0,0.64794686,0.22987118,0.12218196
39,Hockey,496091,8.04695720223788,13583762.501988022,167,170,44820.175951165256,51958.21109909393,22467154.207854494,5339.410505108602,11451.099046714968,5909.491539592637,24427721.07806468,41450031.2887916,0.11270793707675408,0.7175671090283423,0.560838500467777,100.0,77.773876070233,4.0,7.484188772237778,2.0,69.0,9.0,0.64794686,0.22987118,0.12218196
40,Hockey,572343,9.525242886907064,13037623.683765888,187,180,44797.14552571373,59751.54939704495,24876786.54689617,5911.29139067808,12300.654396007612,6439.198311564269,28583399.79944789,43250166.79870636,0.10521997058770866,0.6488708177658093,0.552094157136373,100.0,75.59867514604011,5.0,7.104892036919813,2.0,73.0,9.0,0.64794686,0.22987118,0.12218196
41,Hockey,599423,8.220254663818142,13636220.814301498,145,144,49113.96885319442,53371.81086881113,27553864.851747245,6324.677718293002,12355.525932957984,5435.436129506257,28086725.37706751,47889525.43131108,0.1106710355889516,0.7057863478905649,0.5560731244280535,100.0,78.75369571199619,5.0,8.182650861434158,3.0,61.0,10.0,0.64794686,0.22987118,0.12218196
42,Hockey,571068,9.629667682993961,14294556.809425255,160,177,58135.59686380227,56860.0490732268,21438262.454159357,6087.316841456385,12437.03030556038,5523.209819948819,29573228.74900272,43508667.39163293,0.12624876419148187,0.659427199344965,0.46840754772511806,100.0,82.95844724250381,4.0,8.42025555245848,3.0,68.0,9.0,0.64794686,0.22987118,0.12218196
43,Hockey,556718,9.926876463205923,15403220.179374423,169,159,49456.83891886378,69050.42269134398,21521121.114963554,5654.815184960087,11888.730222029184,5334.159543025678,28423950.921035383,51907855.404933624,0.10604035820875464,0.7193286288532502,0.535063754612952,100.0,68.64301628706521,5.0,8.195441006306321,2.0,62.0,9.0,0.64794686,0.22987118,0.12218196
44,Hockey,547445,8.343454145318631,12014621.401407782,169,177,43860.856710968525,55769.70050137675,24588321.754138142,5301.531611147213,10106.995087269517,5117.621634653567,25692327.64779611,43401455.25754159,0.10450807993349748,0.7119220490407833,0.5671422450570557,100.0,62.67673332803933,4.0,9.047144703343275,2.0,69.0,10.0,0.64794686,0.22987118,0.12218196
45,Hockey,488574,9.770700903395458,16059640.049587522,162,157,49519.156211613255,61996.36663142838,23863782.979252625,5974.1116568067955,12883.431532301098,5300.361227466997,31116428.75416123,45898738.903007545,0.10767256477817969,0.6188736778773243,0.57049281959987,100.0,74.89624205355892,4.0,7.8710827868196676,2.0,62.0,9.0,0.64794686,0.22987118,0.12218196
46,Hockey,526508,9.330224741549198,11157494.640572999,178,142,49397.743936135485,52734.11787437057,26193414.65147207,5821.742692710875,10103.654606981312,5013.029866618872,27728676.06743257,48730363.327492364,0.10296671391741288,0.7401589269705019,0.5111162429537021,100.0,70.2050130186009,5.0,8.343119158914758,2.0,65.0,9.0,0.64794686,0.22987118,0.12218196
47,Hockey,539468,9.657648127995593,13317857.885957299,153,144,38489.01010676293,56075.05754751519,23667856.370651927,6072.596610013866,11552.635465239035,5642.041734129612,28056738.651225172,39326537.068267874,0.11372670315994796,0.6428421932931572,0.625785392043235,99.47395421723405,75.19301861646882,5.0,7.1108093867024795,2.0,62.0,9.0,0.64794686,0.22987118,0.12218196
48,Hockey,615356,10.517434386123158,14205980.647781491,167,169,50380.67310066985,65104.00317817755,21781415.81842588,5942.585900840984,10495.724149980642,5240.013384470679,25791830.10231701,37956764.752076894,0.1287467845846956,0.7234834678968687,0.519191257589275,99.88854044711839,77.7155377682777,5.0,7.60403020826792,2.0,71.0,8.0,0.64794686,0.22987118,0.12218196
49,Hockey,579681,8.803689507197703,13837190.241282038,171,173,49585.79461406095,53115.16471106116,23681309.66138462,6149.776357659667,11185.861653407008,5741.892955895373,27016794.372021224,38897374.74171962,0.1157307927311603,0.6970372388040804,0.6109728600263369,99.49582547682587,75.57726113683891,4.0,8.361876430296045,2.0,73.0,10.0,0.64794686,0.22987118,0.12218196
50,Hockey,474348,8.397011068514008,12752760.576215288,176,155,53757.928641660386,65312.242789984644,24717407.161165815,5357.382394219716,11578.76241030348,4847.052176898186,25912993.214932743,50050336.41370873,0.10997646497873713,0.7852910206077073,0.5838597180935843,100.0,88.91727274129522,4.0,8.4693714775202,2.0,66.0,9.0,0.64794686,0.22987118,0.12218196
51,Hockey,578704,8.28838845629958,13250253.29957127,179,178,58945.30242725405,59788.75967727738,24140964.362394728,6283.697032817163,11571.357215450273,5790.440116107228,27692634.850191444,42792567.41643021,0.10958188731084456,0.6615920410576888,0.5301886345078098,100.0,81.03721335221624,4.0,7.669223136635073,2.0,68.0,8.0,0.64794686,0.22987118,0.12218196
52,Hockey,543246,8.347351772027649,12908398.878409399,152,144,55694.542632964905,53437.66612052866,23514548.062214598,5723.7998023462,11671.920754235285,6041.764480804462,32404271.20035586,55232797.14267301,0.09686809191303343,0.6540409922329081,0.6512655446304756,74.78650228802148,80.8533205172758,5.0,7.824880523699353,2.0,59.0,9.0,0.64794686,0.22987118,0.12218196
53,Hockey,528654,8.938318632468716,12792762.291666947,146,168,49415.00089250326,59412.0386952776,24633349.379178308,6662.630436312633,12863.711269058645,4628.132178714272,24695247.142671607,42743009.60537045,0.12133109777147161,0.6738348236467361,0.502818158412176,100.0,83.10545000830382,5.0,6.812488377323434,2.0,66.0,9.0,0.64794686,0.22987118,0.12218196
54,Hockey,593084,9.272921579853316,14519522.51642523,188,151,45645.63341066248,61112.77224813365,24838591.180891346,5280.406090955216,11703.53430151398,5812.028284923786,24091096.505308148,45738205.21278815,0.11172162802987198,0.6568092130299434,0.6084577086805001,100.0,70.77816817553462,4.0,7.625079559435374,2.0,67.0,9.0,0.64794686,0.22987118,0.12218196
55,Hockey,614050,9.221352639464016,13928418.583158055,174,159,62205.119114624365,59359.049811085984,25264317.982075054,6492.981901582625,11005.843364709352,6238.834496236646,31802925.818734024,51168439.8102715,0.11069520086409375,0.722996514116523,0.6125291159021489,100.0,86.02378251194187,4.0,8.49826821446385,2.0,83.0,9.0,0.64794686,0.22987118,0.12218196
56,Hockey,609064,9.661746599228819,12668508.485687217,158,169,50891.48295306519,48398.87640054772,23797419.775179286,5723.955391731323,12214.087168288357,5020.179490654397,27601690.807120334,53024371.5526365,0.14443107567844862,0.5780213634938046,0.5289689895461678,97.75333392220003,78.21964999425178,5.0,8.277643511274595,3.0,61.0,10.0,0.64794686,0.22987118,0.12218196
57,Hockey,520539,9.010401513502325,14579519.8505199,192,156,50687.68181360826,52614.31412087566,22165763.83936629,5299.290998192776,12439.47048892464,6461.286193418851,26452318.153350208,53246014.30654559,0.11548752908365688,0.6117790548512188,0.6321232650032165,100.0,83.44336432068847,4.0,8.225466004966847,2.0,76.0,10.0,0.64794686,0.22987118,0.12218196
58,Hockey,547039,10.162827261725853,13868759.425051931,170,163,50516.43710800499,55012.406822242476,22793427.372866645,5383.057082972839,10022.392184863007,5834.509504683023,30724761.71849019,49833464.92237257,0.10498208949904815,0.6109318247052484,0.5499976742700523,100.0,71.2469993687189,4.0,7.909841581026672,2.0,73.0,8.0,0.64794686,0.22987118,0.12218196
59,Hockey,579063,8.788274533409636,14475434.542606752,186,184,51516.38142345535,55877.832854499764,24913017.933016714,5464.82634590284,11847.400069849858,5272.494072120796,26610961.15065784,49096250.10324585,0.10823642403794456,0.7320184555184145,0.5769346814639928,94.29410098958752,67.87368863788755,5.0,7.879944211039723,2.0,69.0,9.0,0.64794686,0.22987118,0.12218196
60,Hockey,611277,11.176135333271695,14255554.610308336,170,160,49975.37814634226,59353.360487753394,20866128.65802553,5837.082973200958,11951.172742310899,5597.115461171147,32690024.28386734,47370107.796804726,0.12398445709196755,0.7776368023549155,0.575516091938561,100.0,84.4752276061752,4.0,7.412775202368587,2.0,78.0,10.0,0.64794686,0.22987118,0.12218196
61,Hockey,538541,9.500533878212005,12505205.986893514,200,181,48043.52096903894,57138.50500466627,23237346.617745806,5886.41774401775,10952.436496640008,5904.1634562608615,29819814.678348172,48113444.30466656,0.11363270410537765,0.6687330468877516,0.5557845629264726,92.50508938912843,81.38486668268261,4.0,8.364179894141774,2.0,70.0,9.0,0.64794686,0.22987118,0.12218196
62,Hockey,553217,8.314273954866973,12827782.751763636,195,152,48164.13476441824,49573.2782064495,21713322.375345275,5338.14999803071,12625.706813311619,5663.002695706206,26905221.479635745,42795257.13468587,0.09811722021682634,0.6648706966085993,0.6030404136579891,88.83343651689962,72.43563911949742,4.0,8.169681061072573,2.0,70.0,10.0,0.64794686,0.22987118,0.12218196
63,Hockey,507183,8.143286001551111,14396752.326147916,165,177,50477.610284028,58150.98925502982,22557489.64586963,5612.822703869509,11099.944412967472,5894.377996223185,33518270.533163756,41727204.46631077,0.12169228934575203,0.6792031297867909,0.6021744360276107,95.60954497869031,72.66235843107714,5.0,8.21941319359496,2.0,67.0,11.0,0.64794686,0.22987118,0.12218196
64,Hockey,502690,9.385977932194548,14232444.318520157,183,190,48179.58852989806,59302.928726419115,25056903.7252146,6696.135179305932,11375.576453471544,5164.663203460317,26610712.692491654,44986502.17035619,0.10581855914461008,0.7447126981564914,0.47507340133809095,100.0,86.62804349090338,4.0,7.506775610132694,2.0,75.0,10.0,0.64794686,0.22987118,0.12218196
65,Hockey,603126,8.821229771739318,13474918.08724302,178,132,47417.19397795276,59048.95223965519,22882198.13603981,6488.7715850503555,11076.92817571613,5709.680412018039,29980238.430023264,44319261.50990028,0.13123297776217546,0.6193588119485656,0.6277170121439076,100.0,70.42411674992871,4.0,6.3676599560901295,2.0,74.0,9.0,0.64794686,0.22987118,0.12218196
66,Hockey,630312,9.571200395273674,13640792.85997054,189,157,51103.93602461353,61653.90362777311,22592873.096312296,5843.161834837017,11265.579047581467,4918.14275154751,28873231.45101623,43187087.8026909,0.1233004806571465,0.6893021389640871,0.47937540059821626,100.0,90.24871067279174,5.0,8.643006898227586,2.0,64.0,10.0,0.64794686,0.22987118,0.12218196
67,Hockey,558899,9.378590099658837,15033197.874946108,154,177,49477.60252160615,60419.61077274453,19780287.71804016,5644.0017390841,10153.724913104797,5569.38696932565,31379353.223496996,47785549.789826855,0.10802678104341248,0.7335118577869457,0.6141273102170829,100.0,72.44565485746493,5.0,7.539813780794116,2.0,60.0,9.0,0.64794686,0.22987118,0.12218196
68,Hockey,612677,8.941736869874502,12790114.333397005,179,166,57392.9684486221,58545.900396142184,23992507.132054444,5685.0156633591305,9809.949117405706,5173.046179267605,32028777.99181713,48821220.83428205,0.12531016361735112,0.7050656501963908,0.6188352568413792,100.0,83.21874347925869,4.0,7.271056965169816,2.0,66.0,9.0,0.64794686,0.22987118,0.12218196
69,Hockey,580582,8.322565025545275,14156516.857404046,185,174,38695.635862231444,55899.17144270676,23790968.362282153,5931.758986365208,12844.505063224973,5257.235028705116,28205010.372664418,45353627.54516739,0.11317855510527404,0.6863748969959246,0.50795167848924,95.47666564299342,76.4496706697571,4.0,8.360435238339797,2.0,63.0,9.0,0.64794686,0.22987118,0.12218196
70,Hockey,530244,7.788122220251308,13257368.817079326,142,160,55536.78083365108,47945.195332420044,26826509.446610924,5113.603717400798,10403.038651681672,6243.0465876052185,26241455.324134544,50910120.32422105,0.1210277367512222,0.7350627655540285,0.5419592856022708,100.0,82.9723120175764,5.0,7.600591152056609,2.0,67.0,10.0,0.64794686,0.22987118,0.12218196
71,Hockey,580570,8.642788038346383,13238782.556127336,151,170,56232.38336623934,58398.09109566293,21884443.530094,5496.311731288327,10258.607650543692,6170.655060297135,29274930.35734779,40433243.54346599,0.11734732817294476,0.5128060624200457,0.5072147665757032,100.0,74.94120198520065,4.0,8.616955468832636,2.0,75.0,8.0,0.64794686,0.22987118,0.12218196
72,Hockey,639402,9.685119035458778,14818532.22238463,138,166,41294.74395416333,57288.43843581556,22938300.65532788,4790.707963061205,9096.609886396285,5929.5690604535885,26430711.575619735,44225362.16288113,0.10403643345009127,0.7156725191718544,0.5517539484855633,100.0,77.61044965749394,5.0,8.306904164703688,3.0,65.0,10.0,0.64794686,0.22987118,0.12218196
73,Hockey,560709,9.171274995304163,14490499.618785636,165,186,49082.90582663843,57607.894185976875,22998767.36742151,5824.6115613026395,10611.038252310498,5078.843617663711,33158468.11881656,42132710.717588775,0.10606450167682538,0.6357554590123545,0.547098285790713,100.0,79.03643422777006,4.0,8.353498526240333,2.0,67.0,9.0,0.64794686,0.22987118,0.12218196
74,Hockey,640732,8.003408977030409,14476211.563200766,180,173,48953.51610301894,49866.25712089845,25654906.55952695,5948.59796985137,9926.910206592502,5466.795775152598,28466338.32770684,37533853.531707756,0.12279960817581162,0.5651620261886126,0.601483026613467,100.0,71.73468780952969,5.0,6.918831002159625,2.0,68.0,8.0,0.64794686,0.22987118,0.12218196
75,Hockey,431513,9.138544740680945,15066574.568585197,191,174,44291.197373769806,50844.71729795868,22309408.935226098,5383.406768850313,12892.01516013637,6231.548849989592,27211696.12171973,44669277.2566292,0.1091522466789346,0.7056721559714988,0.6280154373059804,100.0,83.93577041794089,4.0,8.723360789770481,2.0,73.0,9.0,0.64794686,0.22987118,0.12218196
76,Hockey,603595,9.30825390378307,13525204.60995931,170,163,47124.82490584106,61515.76426666452,23058043.05154068,6411.993381645016,12259.817089342636,5695.858456819952,28586700.76466227,44513009.96646687,0.10846351536758003,0.7574195127097774,0.6322841905394978,100.0,75.15750503469891,5.0,8.0578753718637,2.0,54.0,7.0,0.64794686,0.22987118,0.12218196
77,Hockey,566852,8.292914051039094,14318343.565553956,193,161,45627.40869540377,56052.22423071673,23715793.019433077,5012.117168498829,10561.849654822276,6784.664769990847,24757184.27617576,51053798.972968526,0.10294877420650649,0.6667530891223384,0.5343915986710849,100.0,77.14980059261988,5.0,7.616506002527658,2.0,64.0,10.0,0.64794686,0.22987118,0.12218196
78,Hockey,547550,9.122980084756422,13127679.892087853,148,162,58510.2169954063,59657.50348686312,22873218.246312715,4892.81255989509,13502.435805344308,5821.658919697185,25695964.903723374,47523246.73821911,0.11673599065593461,0.7321724728321763,0.5520389063127736,93.31312813895053,71.78955437774042,4.0,7.975371927139576,3.0,69.0,10.0,0.64794686,0.22987118,0.12218196
79,Hockey,567088,9.0465669747568,13888999.62298613,143,175,54835.55276916357,56391.591880652304,21607132.770898946,5737.225909279986,12231.765486991595,5721.024558245016,31126034.769861065,40903252.70268318,0.13312524919243146,0.7717366954793188,0.47832809038895246,99.78239732450614,60.81366438843283,4.0,6.631635336971176,2.0,75.0,9.0,0.64794686,0.22987118,0.12218196
80,Hockey,463122,8.085623761735501,13343828.334758779,168,162,56346.99792747371,56398.78069747872,22888179.985796615,6148.549151306078,10925.168616491379,5470.441767898749,26482764.30257151,52416370.26533676,0.10182467085745728,0.7538948672150428,0.5222064966751906,94.54587619674196,77.41280566179881,5.0,8.16105696803647,2.0,65.0,9.0,0.64794686,0.22987118,0.12218196
81,Hockey,551516,9.286229888278626,13616395.157991262,175,173,53872.52428819456,60941.41902987999,24647263.49971954,6466.963845728935,8750.594285126428,5691.770452391142,25507722.543295152,49884134.782101415,0.11274219456672759,0.7733978717622836,0.6107425816548728,95.17339552523056,95.63830795129041,5.0,7.15443994427255,2.0,56.0,11.0,0.64794686,0.22987118,0.12218196
82,Hockey,580356,9.448627621094587,14214188.430524297,168,200,45544.26702952247,53669.776358913135,20446969.401177883,5395.55786856553,13540.942572590742,5548.765081809728,29466631.881318215,47328390.81387446,0.1266222055541543,0.7195276494643136,0.6432791411774116,99.94933196356033,84.24223001528617,5.0,6.928130799909526,3.0,71.0,9.0,0.64794686,0.22987118,0.12218196
83,Hockey,636395,9.866440994540222,12518135.180119833,138,182,48264.65880174102,56730.60388470492,22765939.34829375,6164.340416715648,9860.427533236405,5979.0543383442955,31089260.38665749,44094063.60460067,0.11170358608754286,0.6795260183340955,0.5007825564060039,94.11822071100036,78.61517734185924,5.0,6.809348569647477,3.0,64.0,8.0,0.64794686,0.22987118,0.12218196
84,Hockey,536586,9.843041641627922,16010864.730822554,167,164,52827.18552552563,53938.623556474784,21099758.370121654,5605.745765249647,9604.601253043107,6103.351158397292,29922383.276662666,41162243.05310608,0.11702371796249733,0.5788820512861699,0.5328767870423553,98.47834623324864,76.90976419554212,4.0,8.653881862492948,2.0,60.0,10.0,0.64794686,0.22987118,0.12218196
85,Hockey,522075,7.8978645056343275,12292779.142200358,149,187,45125.42485998624,54077.51886283843,24890093.257849686,5538.68635002959,12272.57043200964,5232.005269746025,30615119.214514542,43511172.89571579,0.10187606471853122,0.6602362507122032,0.5611797121520536,84.20746799741593,78.90726124968432,5.0,7.434515624415047,2.0,64.0,11.0,0.64794686,0.22987118,0.12218196
86,Hockey,537412,8.249739968067901,12042973.66465472,179,163,53833.49293577575,54704.1393826568,19453626.190432448,6066.8299687433355,13689.752406339272,4959.383523221111,26233012.27857635,49354994.47881674,0.11678307097207648,0.6244052042810285,0.5765080579409804,100.0,82.57983380622647,5.0,8.94860939694155,2.0,66.0,9.0,0.64794686,0.22987118,0.12218196
87,Hockey,608270,9.412028213766927,14889733.04820008,174,138,49543.53570828839,57360.66885816856,21382156.305456825,5951.16143920671,12634.272818510519,4706.897313448351,24570473.33314539,52538345.22373843,0.11062855734995453,0.8052565630498688,0.5220198240039177,100.0,70.48431029283809,4.0,7.49993897586339,2.0,64.0,10.0,0.64794686,0.22987118,0.12218196
88,Hockey,578938,9.411028760729767,14449995.232755523,155,154,48938.30636602681,53856.256891682606,23254423.75012904,4836.803921507875,11813.90912005236,5878.995663456272,31878334.12988872,51172974.11308876,0.12235729995679863,0.6644468512540598,0.5837030522232045,93.8962023203863,86.5502518626821,4.0,6.679849429684937,2.0,54.0,10.0,0.64794686,0.22987118,0.12218196
89,Hockey,536012,9.412038149044838,14248943.780462587,161,141,53824.31985691571,62528.78062786761,25631048.05846868,6363.270174862948,11844.754341665286,5073.3166969130625,27318300.402894665,43044602.3128549,0.12437386051564753,0.6823922884070691,0.5388080326464542,100.0,83.7576692080887,4.0,7.093432892035939,2.0,73.0,8.0,0.64794686,0.22987118,0.12218196
90,Hockey,588163,12.082185192523777,14254014.611117138,153,163,52624.18490168718,51776.96348890248,22368499.477854025,6315.045677073726,12103.415558780309,4548.554703523759,27497917.45886238,40521530.26684396,0.13839563642018615,0.7080891225624281,0.561777386456086,100.0,83.77730007995554,5.0,8.740068134004858,2.0,75.0,9.0,0.64794686,0.22987118,0.12218196
91,Hockey,567354,9.456712408554534,13485303.872583702,168,169,49000.65225381414,55315.6417791932,21389600.946613606,5312.218649245235,12008.928589786765,5819.289302265483,31445485.354622643,45563544.98764482,0.11829633173213577,0.6776161467823472,0.589814212400185,86.78196122067922,81.81933017166808,4.0,7.765871275444332,2.0,71.0,10.0,0.64794686,0.22987118,0.12218196
92,Hockey,610932,9.908452512144478,12423294.754217003,183,194,55841.984115139116,54051.34470862912,26262314.13888118,5822.9017667187045,11531.191423969376,6871.499758716395,29515575.02350165,37926242.53774859,0.11575796316582165,0.7767030624258452,0.5628211134905469,94.38547699290406,78.88731660385794,5.0,7.491198892456579,2.0,61.0,10.0,0.64794686,0.22987118,0.12218196
93,Hockey,527397,9.763201410794561,13590965.46983247,154,174,45760.215025800455,63484.88942176866,19603972.199167512,5872.015093141369,11354.201103951875,5621.964544230053,29264719.430204015,46292670.856739126,0.11444384301577336,0.6376410382959328,0.5406807054736715,94.32771885191433,83.46002865176774,4.0,7.9870127580969505,2.0,66.0,9.0,0.64794686,0.22987118,0.12218196
94,Hockey,546117,9.521113001044638,12687405.946185468,176,165,53396.71023124919,57232.77388255788,18102388.086759835,5755.336882911954,11187.406872100479,6044.24538722582,33537505.86225271,44409589.654805325,0.10896833707189311,0.6866764473142346,0.5570195098037085,92.79087209002022,82.89269893618965,4.0,8.22624791531728,3.0,67.0,8.0,0.64794686,0.22987118,0.12218196
95,Hockey,542895,8.747784604287723,14670143.680101302,161,181,53293.95566085773,61409.22269734317,23380028.900106665,5349.84742307729,10496.035411133324,5665.914679273783,26516204.424049646,43135853.99252703,0.11588483843461693,0.6304517648581172,0.5580818520397333,100.0,76.27171502341284,4.0,8.657179171131723,2.0,71.0,11.0,0.64794686,0.22987118,0.12218196
96,Hockey,489324,9.607175376394615,13323531.142197434,157,136,49232.04102308705,48822.198134815146,21495891.551294778,5289.1883160309735,10969.324923133227,5575.555173404428,30444600.320203092,38621187.73093282,0.10954598589860971,0.5957986493267576,0.5439994485058937,99.50556475104477,74.73478758972169,5.0,8.888949460925048,2.0,72.0,9.0,0.64794686,0.22987118,0.12218196
97,Hockey,577306,8.381739828369943,12509403.363848988,167,172,52092.598600089535,57585.2513293463,20457534.365738574,5612.222964504278,9557.043185804614,6084.538241493884,28267532.812242713,47054400.42627887,0.11418460976269613,0.6382938545456829,0.5495601968666449,98.86936642820451,79.4629940668339,5.0,7.623161947947641,2.0,63.0,9.0,0.64794686,0.22987118,0.12218196
98,Hockey,575553,8.810545114607994,13114336.990016408,153,180,44994.98890626614,60698.15397811719,23916712.894598708,6211.364509629682,11151.66037320525,5479.862727905675,28796480.697158143,42869196.641352355,0.1256759753560796,0.6727777921770952,0.6424323585252358,83.21523872033922,89.59314106046632,4.0,6.946766619742573,2.0,68.0,9.0,0.64794686,0.22987118,0.12218196
99,Hockey,562756,8.611709161736718,13995517.74513075,160,147,54783.12158643106,56661.41994637712,22987601.427542396,5896.800077297216,10261.408892849082,5758.696157035952,31946171.066031333,40320332.65715885,0.10243457434720359,0.6492418665289643,0.590545972397062,100.0,70.07625047042269,3.0,7.585574387213707,2.0,70.0,10.0,0.64794686,0.22987118,0.12218196
100,Hockey,550771,9.065499311509058,12823530.536635231,151,186,49792.94038600655,61577.40187532675,21371842.73852654,5439.692833956948,10146.410682784228,5785.848903098006,29394589.39072406,33510951.146873403,0.12389878561129047,0.6334547412075686,0.547725984098542,90.09667444631874,68.47732313973292,5.0,8.05719635460802,2.0,76.0,10.0,0.64794686,0.22987118,0.12218196
101,Hockey,491731,10.851726853338807,12513335.525320282,198,174,48272.746407664315,53663.55774949813,19939391.20265821,6010.849355324172,11429.89415115348,5290.954773178476,29470740.197624084,44889940.37979746,0.12567115067339865,0.59062095217969,0.5973477202255368,100.0,79.90332588865563,5.0,7.200368751652572,2.0,72.0,9.0,0.64794686,0.22987118,0.12218196
102,Hockey,541468,7.506187845926601,13792424.653790295,169,163,55345.54151626601,63296.7372009279,24244914.65656029,4200.728689684962,12642.002286344601,6121.0211747682615,30806268.343274508,52089006.38667898,0.11131931473008921,0.6700136656422783,0.5458090255121995,100.0,79.10621391299212,5.0,7.204994359573471,2.0,72.0,9.0,0.64794686,0.22987118,0.12218196
103,Hockey,545364,9.54900815229961,13793959.885330467,158,178,47455.45339255758,67744.49061809626,23800402.35591732,6199.382850186052,12168.316606002314,5537.5201216522955,27212618.17614279,51645036.85819148,0.09128145100991406,0.5847167775581399,0.6211562318793321,100.0,79.96339165059285,5.0,8.11565151708492,2.0,68.0,9.0,0.64794686,0.22987118,0.12218196
104,Hockey,522386,7.709827303048279,12891668.189554643,172,203,44286.92416636398,54435.8071978017,22301648.27244123,4755.143110610949,9679.499396376823,5247.127420253578,26026975.83165248,43171614.97365492,0.10642178012905568,0.7206033578213762,0.5809821096099047,89.47061640792799,80.4576723853595,4.0,7.840943353900684,2.0,76.0,9.0,0.64794686,0.22987118,0.12218196
105,Hockey,554436,8.622454507368452,12934754.033258012,167,171,43620.168719142435,54022.48739299615,26193273.992095333,5443.779529298434,10260.371863429662,5893.254921785201,25512977.014947414,42591151.75855288,0.1254699454656111,0.6799463851760701,0.5571348927997886,74.07439059761258,77.18758421755636,5.0,7.89795789678811,2.0,70.0,7.0,0.64794686,0.22987118,0.12218196
106,Hockey,582703,9.871160477573893,13778459.924829165,165,172,53352.04478105538,63516.92238558851,20359830.467347696,5065.165052686929,12190.771187988217,5175.766009104481,23209108.526559997,46875097.0243001,0.11227131937701118,0.5875469100321041,0.5848858462905139,100.0,89.17904407021457,5.0,7.3440532657099515,2.0,62.0,9.0,0.64794686,0.22987118,0.12218196
107,Hockey,656809,9.05142401527637,11762298.79020321,178,162,44863.067913766725,64147.86072865356,19448949.658150524,4977.6592621395475,10267.51260646169,5639.090578684564,33265517.824850805,41006458.24324683,0.10250697767705091,0.6564474553770082,0.48395619239657506,100.0,67.54367215066439,4.0,7.713719500055963,3.0,76.0,9.0,0.64794686,0.22987118,0.12218196
108,Hockey,571229,8.137804177656555,11811043.470748134,180,156,58521.57381892964,53635.699864233655,21116183.860237513,6205.4133936892595,11025.366850002976,5620.440501677898,25366979.08569579,46207167.59927786,0.10745225078771783,0.629870615664565,0.5061616265545097,100.0,72.95052082653828,5.0,7.2280367990121865,2.0,72.0,8.0,0.64794686,0.22987118,0.12218196
109,Hockey,575378,8.427757032592025,12637866.934497075,161,181,41256.317664523245,54149.06591452071,22408827.967289,5391.149399344054,11800.052099024551,6167.9477829157895,27571865.941035572,48064321.113538764,0.12090620026504553,0.6941504706251508,0.5028037496800473,100.0,78.02721667895666,4.0,8.498138887787352,2.0,65.0,9.0,0.64794686,0.22987118,0.12218196
110,Hockey,558778,9.54367819914774,13243863.417945784,160,156,58259.05365730517,54841.07695569746,22986678.898645386,5798.251940865358,10281.655545136366,5862.349116439977,27432966.750277698,49907732.895537235,0.11796733568201379,0.7554270267613886,0.5696471547381854,96.82527432931157,67.24767832192083,4.0,8.599674534306628,2.0,65.0,9.0,0.64794686,0.22987118,0.12218196
